TXNAME	GENEID	tissue_site_detail	total_full_counts
BambuTx900	ENSG00000198538	Liver	8
BambuTx900	ENSG00000198538	Lung	23
BambuTx900	ENSG00000198538	Muscle - Skeletal	9
BambuTx901	ENSG00000182986	Brain - Cerebellar Hemisphere	8
BambuTx901	ENSG00000182986	Brain - Frontal Cortex (BA9)	2
BambuTx901	ENSG00000182986	Brain - Putamen (basal ganglia)	0
BambuTx901	ENSG00000182986	Cells - Cultured fibroblasts	7
BambuTx901	ENSG00000182986	Heart - Atrial Appendage	9
BambuTx901	ENSG00000182986	Heart - Left Ventricle	1
BambuTx901	ENSG00000182986	Liver	0
BambuTx901	ENSG00000182986	Lung	7
BambuTx901	ENSG00000182986	Muscle - Skeletal	5
BambuTx902	ENSG00000213777	Brain - Cerebellar Hemisphere	6
BambuTx902	ENSG00000213777	Brain - Frontal Cortex (BA9)	3
BambuTx902	ENSG00000213777	Brain - Putamen (basal ganglia)	3
BambuTx902	ENSG00000213777	Cells - Cultured fibroblasts	0
BambuTx902	ENSG00000213777	Heart - Atrial Appendage	0
BambuTx902	ENSG00000213777	Heart - Left Ventricle	0
BambuTx902	ENSG00000213777	Liver	0
BambuTx902	ENSG00000213777	Lung	0
BambuTx902	ENSG00000213777	Muscle - Skeletal	0
BambuTx903	ENSG00000179820	Brain - Cerebellar Hemisphere	0
BambuTx903	ENSG00000179820	Brain - Frontal Cortex (BA9)	0
BambuTx903	ENSG00000179820	Brain - Putamen (basal ganglia)	0
BambuTx903	ENSG00000179820	Cells - Cultured fibroblasts	65
BambuTx903	ENSG00000179820	Heart - Atrial Appendage	3
BambuTx903	ENSG00000179820	Heart - Left Ventricle	5
BambuTx903	ENSG00000179820	Liver	1
BambuTx903	ENSG00000179820	Lung	5
BambuTx903	ENSG00000179820	Muscle - Skeletal	0
BambuTx904	BambuGene138568	Brain - Cerebellar Hemisphere	4
BambuTx904	BambuGene138568	Brain - Frontal Cortex (BA9)	7
BambuTx904	BambuGene138568	Brain - Putamen (basal ganglia)	1
BambuTx904	BambuGene138568	Cells - Cultured fibroblasts	0
BambuTx904	BambuGene138568	Heart - Atrial Appendage	0
BambuTx904	BambuGene138568	Heart - Left Ventricle	0
BambuTx904	BambuGene138568	Liver	0
BambuTx904	BambuGene138568	Lung	0
BambuTx904	BambuGene138568	Muscle - Skeletal	0
BambuTx905	ENSG00000242019	Brain - Cerebellar Hemisphere	0
BambuTx905	ENSG00000242019	Brain - Frontal Cortex (BA9)	0
BambuTx905	ENSG00000242019	Brain - Putamen (basal ganglia)	0
BambuTx905	ENSG00000242019	Cells - Cultured fibroblasts	0
BambuTx905	ENSG00000242019	Heart - Atrial Appendage	0
BambuTx905	ENSG00000242019	Heart - Left Ventricle	0
BambuTx905	ENSG00000242019	Liver	0
BambuTx905	ENSG00000242019	Lung	0
BambuTx905	ENSG00000242019	Muscle - Skeletal	0
BambuTx906	BambuGene132030	Brain - Cerebellar Hemisphere	0
BambuTx906	BambuGene132030	Brain - Frontal Cortex (BA9)	0
BambuTx906	BambuGene132030	Brain - Putamen (basal ganglia)	0
BambuTx906	BambuGene132030	Cells - Cultured fibroblasts	0
BambuTx906	BambuGene132030	Heart - Atrial Appendage	0
BambuTx906	BambuGene132030	Heart - Left Ventricle	0
BambuTx906	BambuGene132030	Liver	0
BambuTx906	BambuGene132030	Lung	0
BambuTx906	BambuGene132030	Muscle - Skeletal	0
BambuTx907	BambuGene132072	Brain - Cerebellar Hemisphere	0
BambuTx907	BambuGene132072	Brain - Frontal Cortex (BA9)	2
BambuTx907	BambuGene132072	Brain - Putamen (basal ganglia)	4
BambuTx907	BambuGene132072	Cells - Cultured fibroblasts	15
BambuTx907	BambuGene132072	Heart - Atrial Appendage	0
BambuTx907	BambuGene132072	Heart - Left Ventricle	0
BambuTx907	BambuGene132072	Liver	0
BambuTx907	BambuGene132072	Lung	0
BambuTx907	BambuGene132072	Muscle - Skeletal	0
BambuTx908	ENSG00000090971	Brain - Cerebellar Hemisphere	75
BambuTx908	ENSG00000090971	Brain - Frontal Cortex (BA9)	66
BambuTx908	ENSG00000090971	Brain - Putamen (basal ganglia)	35
BambuTx908	ENSG00000090971	Cells - Cultured fibroblasts	46
BambuTx908	ENSG00000090971	Heart - Atrial Appendage	9
BambuTx908	ENSG00000090971	Heart - Left Ventricle	3
BambuTx908	ENSG00000090971	Liver	0
BambuTx908	ENSG00000090971	Lung	14
BambuTx908	ENSG00000090971	Muscle - Skeletal	7
BambuTx909	ENSG00000267454	Brain - Cerebellar Hemisphere	181
BambuTx909	ENSG00000267454	Brain - Frontal Cortex (BA9)	94
BambuTx909	ENSG00000267454	Brain - Putamen (basal ganglia)	32
BambuTx909	ENSG00000267454	Cells - Cultured fibroblasts	79
BambuTx909	ENSG00000267454	Heart - Atrial Appendage	33
BambuTx909	ENSG00000267454	Heart - Left Ventricle	10
BambuTx909	ENSG00000267454	Liver	8
BambuTx909	ENSG00000267454	Lung	37
BambuTx909	ENSG00000267454	Muscle - Skeletal	10
BambuTx91	ENSG00000180867	Brain - Cerebellar Hemisphere	25
BambuTx91	ENSG00000180867	Brain - Frontal Cortex (BA9)	10
BambuTx91	ENSG00000180867	Brain - Putamen (basal ganglia)	22
BambuTx91	ENSG00000180867	Cells - Cultured fibroblasts	58
BambuTx91	ENSG00000180867	Heart - Atrial Appendage	28
BambuTx91	ENSG00000180867	Heart - Left Ventricle	7
BambuTx91	ENSG00000180867	Liver	5
BambuTx91	ENSG00000180867	Lung	18
BambuTx91	ENSG00000180867	Muscle - Skeletal	28
BambuTx910	ENSG00000267454	Brain - Cerebellar Hemisphere	456
BambuTx910	ENSG00000267454	Brain - Frontal Cortex (BA9)	181
BambuTx910	ENSG00000267454	Brain - Putamen (basal ganglia)	73
BambuTx910	ENSG00000267454	Cells - Cultured fibroblasts	104
BambuTx910	ENSG00000267454	Heart - Atrial Appendage	33
BambuTx910	ENSG00000267454	Heart - Left Ventricle	8
BambuTx910	ENSG00000267454	Liver	11
BambuTx910	ENSG00000267454	Lung	55
BambuTx910	ENSG00000267454	Muscle - Skeletal	25
BambuTx911	ENSG00000186230	Brain - Cerebellar Hemisphere	396
BambuTx911	ENSG00000186230	Brain - Frontal Cortex (BA9)	184
BambuTx911	ENSG00000186230	Brain - Putamen (basal ganglia)	109
BambuTx911	ENSG00000186230	Cells - Cultured fibroblasts	362
BambuTx911	ENSG00000186230	Heart - Atrial Appendage	86
BambuTx911	ENSG00000186230	Heart - Left Ventricle	87
BambuTx911	ENSG00000186230	Liver	162
BambuTx911	ENSG00000186230	Lung	165
BambuTx911	ENSG00000186230	Muscle - Skeletal	533
BambuTx912	ENSG00000268163	Brain - Cerebellar Hemisphere	9
BambuTx912	ENSG00000268163	Brain - Frontal Cortex (BA9)	4
BambuTx912	ENSG00000268163	Brain - Putamen (basal ganglia)	3
BambuTx912	ENSG00000268163	Cells - Cultured fibroblasts	4
BambuTx912	ENSG00000268163	Heart - Atrial Appendage	3
BambuTx912	ENSG00000268163	Heart - Left Ventricle	2
BambuTx912	ENSG00000268163	Liver	0
BambuTx912	ENSG00000268163	Lung	0
BambuTx912	ENSG00000268163	Muscle - Skeletal	29
BambuTx913	ENSG00000251369	Brain - Cerebellar Hemisphere	1
BambuTx913	ENSG00000251369	Brain - Frontal Cortex (BA9)	10
BambuTx913	ENSG00000251369	Brain - Putamen (basal ganglia)	7
BambuTx913	ENSG00000251369	Cells - Cultured fibroblasts	1
BambuTx913	ENSG00000251369	Heart - Atrial Appendage	0
BambuTx913	ENSG00000251369	Heart - Left Ventricle	0
BambuTx913	ENSG00000251369	Liver	0
BambuTx913	ENSG00000251369	Lung	0
BambuTx913	ENSG00000251369	Muscle - Skeletal	2
BambuTx914	ENSG00000183647	Brain - Cerebellar Hemisphere	141
BambuTx914	ENSG00000183647	Brain - Frontal Cortex (BA9)	96
BambuTx914	ENSG00000183647	Brain - Putamen (basal ganglia)	118
BambuTx914	ENSG00000183647	Cells - Cultured fibroblasts	44
BambuTx914	ENSG00000183647	Heart - Atrial Appendage	178
BambuTx914	ENSG00000183647	Heart - Left Ventricle	90
BambuTx914	ENSG00000183647	Liver	2
BambuTx914	ENSG00000183647	Lung	6
BambuTx914	ENSG00000183647	Muscle - Skeletal	78
BambuTx915	ENSG00000152443	Brain - Cerebellar Hemisphere	46
BambuTx915	ENSG00000152443	Brain - Frontal Cortex (BA9)	7
BambuTx915	ENSG00000152443	Brain - Putamen (basal ganglia)	3
BambuTx915	ENSG00000152443	Cells - Cultured fibroblasts	8
BambuTx915	ENSG00000152443	Heart - Atrial Appendage	28
BambuTx915	ENSG00000152443	Heart - Left Ventricle	7
BambuTx915	ENSG00000152443	Liver	3
BambuTx915	ENSG00000152443	Lung	2
BambuTx915	ENSG00000152443	Muscle - Skeletal	21
BambuTx916	ENSG00000083828	Brain - Cerebellar Hemisphere	82
BambuTx916	ENSG00000083828	Brain - Frontal Cortex (BA9)	15
BambuTx916	ENSG00000083828	Brain - Putamen (basal ganglia)	11
BambuTx916	ENSG00000083828	Cells - Cultured fibroblasts	64
BambuTx916	ENSG00000083828	Heart - Atrial Appendage	49
BambuTx916	ENSG00000083828	Heart - Left Ventricle	27
BambuTx916	ENSG00000083828	Liver	38
BambuTx916	ENSG00000083828	Lung	44
BambuTx916	ENSG00000083828	Muscle - Skeletal	102
BambuTx917	ENSG00000288830	Brain - Cerebellar Hemisphere	17
BambuTx917	ENSG00000288830	Brain - Frontal Cortex (BA9)	25
BambuTx917	ENSG00000288830	Brain - Putamen (basal ganglia)	8
BambuTx917	ENSG00000288830	Cells - Cultured fibroblasts	1
BambuTx917	ENSG00000288830	Heart - Atrial Appendage	21
BambuTx917	ENSG00000288830	Heart - Left Ventricle	0
BambuTx917	ENSG00000288830	Liver	0
BambuTx917	ENSG00000288830	Lung	1
BambuTx917	ENSG00000288830	Muscle - Skeletal	0
BambuTx918	ENSG00000176293	Brain - Cerebellar Hemisphere	64
BambuTx918	ENSG00000176293	Brain - Frontal Cortex (BA9)	58
BambuTx918	ENSG00000176293	Brain - Putamen (basal ganglia)	57
BambuTx918	ENSG00000176293	Cells - Cultured fibroblasts	13
BambuTx918	ENSG00000176293	Heart - Atrial Appendage	40
BambuTx918	ENSG00000176293	Heart - Left Ventricle	23
BambuTx918	ENSG00000176293	Liver	0
BambuTx918	ENSG00000176293	Lung	3
BambuTx918	ENSG00000176293	Muscle - Skeletal	38
BambuTx919	ENSG00000176293	Brain - Cerebellar Hemisphere	5
BambuTx919	ENSG00000176293	Brain - Frontal Cortex (BA9)	8
BambuTx919	ENSG00000176293	Brain - Putamen (basal ganglia)	6
BambuTx919	ENSG00000176293	Cells - Cultured fibroblasts	0
BambuTx919	ENSG00000176293	Heart - Atrial Appendage	7
BambuTx919	ENSG00000176293	Heart - Left Ventricle	2
BambuTx919	ENSG00000176293	Liver	0
BambuTx919	ENSG00000176293	Lung	0
BambuTx919	ENSG00000176293	Muscle - Skeletal	3
BambuTx92	BambuGene20976	Brain - Cerebellar Hemisphere	20
BambuTx92	BambuGene20976	Brain - Frontal Cortex (BA9)	2
BambuTx92	BambuGene20976	Brain - Putamen (basal ganglia)	1
BambuTx92	BambuGene20976	Cells - Cultured fibroblasts	1
BambuTx92	BambuGene20976	Heart - Atrial Appendage	1
BambuTx92	BambuGene20976	Heart - Left Ventricle	0
BambuTx92	BambuGene20976	Liver	1
BambuTx92	BambuGene20976	Lung	2
BambuTx92	BambuGene20976	Muscle - Skeletal	0
BambuTx920	ENSG00000176293	Brain - Cerebellar Hemisphere	39
BambuTx920	ENSG00000176293	Brain - Frontal Cortex (BA9)	12
BambuTx920	ENSG00000176293	Brain - Putamen (basal ganglia)	14
BambuTx920	ENSG00000176293	Cells - Cultured fibroblasts	2
BambuTx920	ENSG00000176293	Heart - Atrial Appendage	5
BambuTx920	ENSG00000176293	Heart - Left Ventricle	5
BambuTx920	ENSG00000176293	Liver	2
BambuTx920	ENSG00000176293	Lung	2
BambuTx920	ENSG00000176293	Muscle - Skeletal	2
BambuTx921	ENSG00000198131	Brain - Cerebellar Hemisphere	11
BambuTx921	ENSG00000198131	Brain - Frontal Cortex (BA9)	2
BambuTx921	ENSG00000198131	Brain - Putamen (basal ganglia)	4
BambuTx921	ENSG00000198131	Cells - Cultured fibroblasts	16
BambuTx921	ENSG00000198131	Heart - Atrial Appendage	2
BambuTx921	ENSG00000198131	Heart - Left Ventricle	2
BambuTx921	ENSG00000198131	Liver	0
BambuTx921	ENSG00000198131	Lung	7
BambuTx921	ENSG00000198131	Muscle - Skeletal	4
BambuTx922	ENSG00000268516	Brain - Cerebellar Hemisphere	4
BambuTx922	ENSG00000268516	Brain - Frontal Cortex (BA9)	8
BambuTx922	ENSG00000268516	Brain - Putamen (basal ganglia)	1
BambuTx922	ENSG00000268516	Cells - Cultured fibroblasts	0
BambuTx922	ENSG00000268516	Heart - Atrial Appendage	2
BambuTx922	ENSG00000268516	Heart - Left Ventricle	0
BambuTx922	ENSG00000268516	Liver	0
BambuTx922	ENSG00000268516	Lung	1
BambuTx922	ENSG00000268516	Muscle - Skeletal	0
BambuTx923	ENSG00000268516	Brain - Cerebellar Hemisphere	35
BambuTx923	ENSG00000268516	Brain - Frontal Cortex (BA9)	39
BambuTx923	ENSG00000268516	Brain - Putamen (basal ganglia)	20
BambuTx923	ENSG00000268516	Cells - Cultured fibroblasts	44
BambuTx923	ENSG00000268516	Heart - Atrial Appendage	55
BambuTx923	ENSG00000268516	Heart - Left Ventricle	17
BambuTx923	ENSG00000268516	Liver	2
BambuTx923	ENSG00000268516	Lung	16
BambuTx923	ENSG00000268516	Muscle - Skeletal	15
BambuTx924	ENSG00000268895	Brain - Cerebellar Hemisphere	16
BambuTx924	ENSG00000268895	Brain - Frontal Cortex (BA9)	11
BambuTx924	ENSG00000268895	Brain - Putamen (basal ganglia)	2
BambuTx924	ENSG00000268895	Cells - Cultured fibroblasts	110
BambuTx924	ENSG00000268895	Heart - Atrial Appendage	15
BambuTx924	ENSG00000268895	Heart - Left Ventricle	1
BambuTx924	ENSG00000268895	Liver	1
BambuTx924	ENSG00000268895	Lung	19
BambuTx924	ENSG00000268895	Muscle - Skeletal	2
BambuTx925	ENSG00000174586	Brain - Cerebellar Hemisphere	2
BambuTx925	ENSG00000174586	Brain - Frontal Cortex (BA9)	1
BambuTx925	ENSG00000174586	Brain - Putamen (basal ganglia)	0
BambuTx925	ENSG00000174586	Cells - Cultured fibroblasts	0
BambuTx925	ENSG00000174586	Heart - Atrial Appendage	0
BambuTx925	ENSG00000174586	Heart - Left Ventricle	0
BambuTx925	ENSG00000174586	Liver	0
BambuTx925	ENSG00000174586	Lung	0
BambuTx925	ENSG00000174586	Muscle - Skeletal	0
BambuTx926	ENSG00000083807	Brain - Cerebellar Hemisphere	52
BambuTx926	ENSG00000083807	Brain - Frontal Cortex (BA9)	47
BambuTx926	ENSG00000083807	Brain - Putamen (basal ganglia)	48
BambuTx926	ENSG00000083807	Cells - Cultured fibroblasts	31
BambuTx926	ENSG00000083807	Heart - Atrial Appendage	19
BambuTx926	ENSG00000083807	Heart - Left Ventricle	4
BambuTx926	ENSG00000083807	Liver	1
BambuTx926	ENSG00000083807	Lung	8
BambuTx926	ENSG00000083807	Muscle - Skeletal	6
BambuTx927	ENSG00000035115	Brain - Cerebellar Hemisphere	44
BambuTx927	ENSG00000035115	Brain - Frontal Cortex (BA9)	33
BambuTx927	ENSG00000035115	Brain - Putamen (basal ganglia)	16
BambuTx927	ENSG00000035115	Cells - Cultured fibroblasts	89
BambuTx927	ENSG00000035115	Heart - Atrial Appendage	11
BambuTx927	ENSG00000035115	Heart - Left Ventricle	2
BambuTx927	ENSG00000035115	Liver	5
BambuTx927	ENSG00000035115	Lung	19
BambuTx927	ENSG00000035115	Muscle - Skeletal	45
BambuTx928	BambuGene139130	Brain - Cerebellar Hemisphere	0
BambuTx928	BambuGene139130	Brain - Frontal Cortex (BA9)	0
BambuTx928	BambuGene139130	Brain - Putamen (basal ganglia)	0
BambuTx928	BambuGene139130	Cells - Cultured fibroblasts	0
BambuTx928	BambuGene139130	Heart - Atrial Appendage	0
BambuTx928	BambuGene139130	Heart - Left Ventricle	0
BambuTx928	BambuGene139130	Liver	0
BambuTx928	BambuGene139130	Lung	0
BambuTx928	BambuGene139130	Muscle - Skeletal	0
BambuTx929	BambuGene149439	Brain - Cerebellar Hemisphere	0
BambuTx929	BambuGene149439	Brain - Frontal Cortex (BA9)	0
BambuTx929	BambuGene149439	Brain - Putamen (basal ganglia)	0
BambuTx929	BambuGene149439	Cells - Cultured fibroblasts	0
BambuTx929	BambuGene149439	Heart - Atrial Appendage	0
BambuTx929	BambuGene149439	Heart - Left Ventricle	0
BambuTx929	BambuGene149439	Liver	0
BambuTx929	BambuGene149439	Lung	0
BambuTx929	BambuGene149439	Muscle - Skeletal	0
BambuTx93	ENSG00000272755	Brain - Cerebellar Hemisphere	22
BambuTx93	ENSG00000272755	Brain - Frontal Cortex (BA9)	12
BambuTx93	ENSG00000272755	Brain - Putamen (basal ganglia)	7
BambuTx93	ENSG00000272755	Cells - Cultured fibroblasts	0
BambuTx93	ENSG00000272755	Heart - Atrial Appendage	0
BambuTx93	ENSG00000272755	Heart - Left Ventricle	0
BambuTx93	ENSG00000272755	Liver	1
BambuTx93	ENSG00000272755	Lung	0
BambuTx93	ENSG00000272755	Muscle - Skeletal	0
BambuTx930	BambuGene149585	Brain - Cerebellar Hemisphere	0
BambuTx930	BambuGene149585	Brain - Frontal Cortex (BA9)	8
BambuTx930	BambuGene149585	Brain - Putamen (basal ganglia)	1
BambuTx930	BambuGene149585	Cells - Cultured fibroblasts	0
BambuTx930	BambuGene149585	Heart - Atrial Appendage	7
BambuTx930	BambuGene149585	Heart - Left Ventricle	13
BambuTx930	BambuGene149585	Liver	0
BambuTx930	BambuGene149585	Lung	0
BambuTx930	BambuGene149585	Muscle - Skeletal	4
BambuTx931	BambuGene149646	Brain - Cerebellar Hemisphere	0
BambuTx931	BambuGene149646	Brain - Frontal Cortex (BA9)	0
BambuTx931	BambuGene149646	Brain - Putamen (basal ganglia)	0
BambuTx931	BambuGene149646	Cells - Cultured fibroblasts	0
BambuTx931	BambuGene149646	Heart - Atrial Appendage	0
BambuTx931	BambuGene149646	Heart - Left Ventricle	0
BambuTx931	BambuGene149646	Liver	0
BambuTx931	BambuGene149646	Lung	0
BambuTx931	BambuGene149646	Muscle - Skeletal	0
BambuTx932	BambuGene149646	Brain - Cerebellar Hemisphere	0
BambuTx932	BambuGene149646	Brain - Frontal Cortex (BA9)	0
BambuTx932	BambuGene149646	Brain - Putamen (basal ganglia)	0
BambuTx932	BambuGene149646	Cells - Cultured fibroblasts	0
BambuTx932	BambuGene149646	Heart - Atrial Appendage	0
BambuTx932	BambuGene149646	Heart - Left Ventricle	0
BambuTx932	BambuGene149646	Liver	0
BambuTx932	BambuGene149646	Lung	0
BambuTx932	BambuGene149646	Muscle - Skeletal	0
BambuTx933	BambuGene149646	Brain - Cerebellar Hemisphere	0
BambuTx933	BambuGene149646	Brain - Frontal Cortex (BA9)	0
BambuTx933	BambuGene149646	Brain - Putamen (basal ganglia)	0
BambuTx933	BambuGene149646	Cells - Cultured fibroblasts	0
BambuTx933	BambuGene149646	Heart - Atrial Appendage	0
BambuTx933	BambuGene149646	Heart - Left Ventricle	0
BambuTx933	BambuGene149646	Liver	0
BambuTx933	BambuGene149646	Lung	0
BambuTx933	BambuGene149646	Muscle - Skeletal	0
BambuTx934	BambuGene149646	Brain - Cerebellar Hemisphere	0
BambuTx934	BambuGene149646	Brain - Frontal Cortex (BA9)	0
BambuTx934	BambuGene149646	Brain - Putamen (basal ganglia)	0
BambuTx934	BambuGene149646	Cells - Cultured fibroblasts	0
BambuTx934	BambuGene149646	Heart - Atrial Appendage	0
BambuTx934	BambuGene149646	Heart - Left Ventricle	0
BambuTx934	BambuGene149646	Liver	0
BambuTx934	BambuGene149646	Lung	0
BambuTx934	BambuGene149646	Muscle - Skeletal	0
BambuTx935	BambuGene149646	Brain - Cerebellar Hemisphere	0
BambuTx935	BambuGene149646	Brain - Frontal Cortex (BA9)	0
BambuTx935	BambuGene149646	Brain - Putamen (basal ganglia)	0
BambuTx935	BambuGene149646	Cells - Cultured fibroblasts	0
BambuTx935	BambuGene149646	Heart - Atrial Appendage	0
BambuTx935	BambuGene149646	Heart - Left Ventricle	0
BambuTx935	BambuGene149646	Liver	0
BambuTx935	BambuGene149646	Lung	0
BambuTx935	BambuGene149646	Muscle - Skeletal	0
BambuTx936	BambuGene149646	Brain - Cerebellar Hemisphere	0
BambuTx936	BambuGene149646	Brain - Frontal Cortex (BA9)	0
BambuTx936	BambuGene149646	Brain - Putamen (basal ganglia)	0
BambuTx936	BambuGene149646	Cells - Cultured fibroblasts	0
BambuTx936	BambuGene149646	Heart - Atrial Appendage	0
BambuTx936	BambuGene149646	Heart - Left Ventricle	0
BambuTx936	BambuGene149646	Liver	0
BambuTx936	BambuGene149646	Lung	0
BambuTx936	BambuGene149646	Muscle - Skeletal	0
BambuTx937	ENSG00000235092	Brain - Cerebellar Hemisphere	54
BambuTx937	ENSG00000235092	Brain - Frontal Cortex (BA9)	21
BambuTx937	ENSG00000235092	Brain - Putamen (basal ganglia)	10
BambuTx937	ENSG00000235092	Cells - Cultured fibroblasts	54
BambuTx937	ENSG00000235092	Heart - Atrial Appendage	67
BambuTx937	ENSG00000235092	Heart - Left Ventricle	23
BambuTx937	ENSG00000235092	Liver	21
BambuTx937	ENSG00000235092	Lung	75
BambuTx937	ENSG00000235092	Muscle - Skeletal	95
BambuTx938	ENSG00000119185	Brain - Cerebellar Hemisphere	317
BambuTx938	ENSG00000119185	Brain - Frontal Cortex (BA9)	134
BambuTx938	ENSG00000119185	Brain - Putamen (basal ganglia)	220
BambuTx938	ENSG00000119185	Cells - Cultured fibroblasts	623
BambuTx938	ENSG00000119185	Heart - Atrial Appendage	119
BambuTx938	ENSG00000119185	Heart - Left Ventricle	52
BambuTx938	ENSG00000119185	Liver	45
BambuTx938	ENSG00000119185	Lung	143
BambuTx938	ENSG00000119185	Muscle - Skeletal	130
BambuTx939	BambuGene139464	Brain - Cerebellar Hemisphere	11
BambuTx939	BambuGene139464	Brain - Frontal Cortex (BA9)	28
BambuTx939	BambuGene139464	Brain - Putamen (basal ganglia)	6
BambuTx939	BambuGene139464	Cells - Cultured fibroblasts	2
BambuTx939	BambuGene139464	Heart - Atrial Appendage	1
BambuTx939	BambuGene139464	Heart - Left Ventricle	0
BambuTx939	BambuGene139464	Liver	0
BambuTx939	BambuGene139464	Lung	11
BambuTx939	BambuGene139464	Muscle - Skeletal	0
BambuTx94	ENSG00000272755	Brain - Cerebellar Hemisphere	5
BambuTx94	ENSG00000272755	Brain - Frontal Cortex (BA9)	8
BambuTx94	ENSG00000272755	Brain - Putamen (basal ganglia)	10
BambuTx94	ENSG00000272755	Cells - Cultured fibroblasts	5
BambuTx94	ENSG00000272755	Heart - Atrial Appendage	1
BambuTx94	ENSG00000272755	Heart - Left Ventricle	0
BambuTx94	ENSG00000272755	Liver	0
BambuTx94	ENSG00000272755	Lung	4
BambuTx94	ENSG00000272755	Muscle - Skeletal	0
BambuTx940	ENSG00000183891	Brain - Cerebellar Hemisphere	996
BambuTx940	ENSG00000183891	Brain - Frontal Cortex (BA9)	212
BambuTx940	ENSG00000183891	Brain - Putamen (basal ganglia)	154
BambuTx940	ENSG00000183891	Cells - Cultured fibroblasts	300
BambuTx940	ENSG00000183891	Heart - Atrial Appendage	134
BambuTx940	ENSG00000183891	Heart - Left Ventricle	36
BambuTx940	ENSG00000183891	Liver	119
BambuTx940	ENSG00000183891	Lung	257
BambuTx940	ENSG00000183891	Muscle - Skeletal	440
BambuTx941	ENSG00000183891	Brain - Cerebellar Hemisphere	36
BambuTx941	ENSG00000183891	Brain - Frontal Cortex (BA9)	9
BambuTx941	ENSG00000183891	Brain - Putamen (basal ganglia)	20
BambuTx941	ENSG00000183891	Cells - Cultured fibroblasts	19
BambuTx941	ENSG00000183891	Heart - Atrial Appendage	2
BambuTx941	ENSG00000183891	Heart - Left Ventricle	1
BambuTx941	ENSG00000183891	Liver	4
BambuTx941	ENSG00000183891	Lung	35
BambuTx941	ENSG00000183891	Muscle - Skeletal	71
BambuTx942	ENSG00000227210	Brain - Cerebellar Hemisphere	6
BambuTx942	ENSG00000227210	Brain - Frontal Cortex (BA9)	2
BambuTx942	ENSG00000227210	Brain - Putamen (basal ganglia)	1
BambuTx942	ENSG00000227210	Cells - Cultured fibroblasts	6
BambuTx942	ENSG00000227210	Heart - Atrial Appendage	0
BambuTx942	ENSG00000227210	Heart - Left Ventricle	0
BambuTx942	ENSG00000227210	Liver	0
BambuTx942	ENSG00000227210	Lung	2
BambuTx942	ENSG00000227210	Muscle - Skeletal	0
